id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn,url
9690107,"lamentable history of the beautiful and accomplished Charlotte Temple: an account of her elopement with Lieutenant Montroville, The",Charlotte Temple,Beautiful and accomplished Charlotte Temple,,,Philadelphia,Barclay & Co.,1860 [©1861],,,The only correct and authentic ed.,monographic,,English,text,print|||unmediated|||volume,"2 preliminary leaves, [15]-58 pages : frontispiece, illustrations ; 24 cm",text,,,,,,,,,89000043,,
1092890,Language of flowers,,,,,London,G. Routledge and sons,1884⁾,,,,monographic,,English,text,print,80 p. : col. front. ; 15 x 13 cm.,Poetry,,Flower language|||Flowers|||Flowers in literature|||Symbolic aspects,,,,,,,15012979,,
8871752,"last days of Pompeii, The",,,,,Chicago ;,"Rand, McNally & Company,",[1850],,,,monographic,,English,text,print|||unmediated|||volume,"254, 256 pages ; 20 cm",Fiction|||novel|||text,,,,Pompeii (Extinct city)|||Italy,,,,,,,
8161202,"last of the Huggermuggers: a giant story, The",,,,,Boston,Lee & Shepard,1889,,,,monographic,,English,text,print|||unmediated|||volume,"iv, 70 pages, 6 plates illustrations 19 cm",Early works to 1800|||Juvenile fiction|||text,,Children|||Conduct of life|||Giants|||Dwarfs (Folklore)|||Witches|||Imaginary places,,,,,,,,,
4415961,"last sleep of the Christian child, The",,,,,London,J. Masters,[18--?],1800,1899,,monographic,,English,text,print,15 p. : ill. ; 14 cm.,Juvenile literature,,Christian life,,,juvenile,,,,,,
5832675,"last war trail, The",,,,Porter & Coates (pbl),Philadelphia,Porter & Coates|||Porter & Coates,c1887,,,,monographic,,English,text,print,"iv, 376, 8 p. leaves of plates : ill. ; 18 cm.",Juvenile fiction|||Publishers' catalogues-1887|||novel,,Adventure stories|||Voyages and travels|||Indians of North America|||Frontier and pioneer life|||Death|||War stories|||Hunting stories|||Soldiers|||Christian life|||Moravian Church,,"United States, Pennsylvania, Philadelphia",juvenile,,,,06037803,,
603306,Last words on the history of the title-page: with notes on some colophons and twenty-seven fac-similes of title-pages,,,,,Loondon,J. C. Nimmo,1891,,,,monographic,,English,text,print,"5 p. l., 39, [1] p. 27 facsim. (incl. col. front.) 33 1/2 x 25 1/2 cm.",,,Title-pages|||Printing|||History|||Colophons,,,,,,,01015592,,
7703115,"Lawrence's adventures among the ice-cutters, glass-makers, coal-miners, iron-men, and ship-builders",,,,,Philadelphia,H.T. Coates & Co.,[c1898],,,,monographic,,English,text,print,"vi, 243 p. front., illus., plans. 20 cm.",Juvenile fiction|||Juvenile literature|||drama,,Children|||Conduct of life|||Boys|||Uncles|||Technology|||Industrial arts|||Industries|||Ice industry|||Naval architecture|||Coal mines and mining|||Iron industry and trade|||Lumber trade|||Glass manufacture|||Shipbuilding,,United States,juvenile,,,,03011144,,
7109855,"le blossom, Litt",,,,D. Lothrop & Company (pbl),Boston,D. Lothrop & Co.|||D. Lothrop & Company,c1870,,,,monographic,,English,text,print,"64, [62] p. : ill. ; 16 cm.",Children's stories|||Juvenile fiction|||novel,,Children|||Conduct of life|||Imprisonment|||Christian life|||Poverty|||Country life|||Flowers,,"United States, Massachusetts, Boston",juvenile,,,,,,
1076545,Learning better than house and land: as exemplified in the history of Harry Johnson and Dick Hobson,,,,"Darton, William, 1781-1854 (pbl)",London,"W. Darton|||Darton, William, 1781-1854",1813,,,"3rd ed., rev. and improved.",monographic,,English,text,print,"147, [5] p., [5] leaves of plates : ill. ; 14 cm",Fiction|||Juvenile fiction|||Juvenile works|||Publishers' advertisements-1813|||novel,,Children|||Conduct of life|||Education|||Fathers and sons|||Politicians|||Wealth|||Students|||Voyages and travels|||Sailing|||Poor|||Orphans|||Adventure and adventurers,,,juvenile,,,,,,
1010168,"Learning to talk: or, Entertaining and instructive lessons in the use of language",,,,,New York,Harper & brothers,1855,,,,monographic,,English,text,print,192 p. : ill. ; 17 cm.,,,Readers (Primary),1800-1870,,juvenile,,,,,,
7885227,Learning to think,,,,"Gould, Kendall, and Lincoln (publisher)",Boston,"Gould, Kendall & Lincoln, 59 Washington Street|||Gould, Kendall, and Lincoln",c1846,,,,monographic,,English,text,print,"180, [12] p., [1] leaf of plates : ill. ; 16 cm",,,"Publishers' catalogs|||Gould, Kendall and Lincoln",,,,,,,,,
997771,"Lectures at home: Discovery and manufacture of glass, lenses and mirrors, the structure of the eye",,Discovery and manufacture of glass|||Lenses and mirrors|||The structure of the eye,,,London,printed for Darton and Harvey,1834,,,,monographic,,English,text,print,"xi, 211 p., 4 l. of plates ; 18 cm.",Juvenile literature,,Glass|||Optical instruments|||Juvenile literature|||Eye,,,juvenile,,,,,,
995944,"legacy for young ladies: consisting of miscellaneous pieces in prose and verse, A",,,,,Boston,David Reed,1826,,,,monographic,,English,text,print,"viii, 151 p. ; 21 cm.",,,,,,juvenile,,,,,,
9035645,"legend of Sleepy Hollow, The",,Sleepy Hollow,,"Armstrong, Margaret, 1867-1944 (binding designer)|||Armstrong, Margaret, 1867-1944 (illustrator)",New York|||London,G.P. Putnam's Sons,1899,,,,monographic,,English,text,print|||unmediated|||volume,"v, 191 pages, [8] leaves of plates : illustrations ; 20 cm",Fiction|||Ghost stories|||Juvenile fiction|||Juvenile works|||Publishers' cloth bindings (Binding)-New York (State)-New York-1899|||text,"A superstitious schoolmaster, in love with a wealthy farmer's daughter, has a terrifying encounter with a headless horseman.",,,Hudson River Valley (N.Y. and N.J.)|||United States|||Hudson River Valley|||Catskill Mountains Region (N.Y.)|||New York|||New York (State)|||Catskill Mountains Region,,,,,99004659,,http://hdl.loc.gov/loc.gdc/scd0001.00061167481
9028842,Legendary tales,,,,"Gatty, Alfred, Mrs, 1809-1873 (author)|||Browne, Hablot Knight, 1815-1882 (illustrator)|||Bell and Daldy (publisher)",London :|||[London] :,"Bell and Daldy,|||Chiswick Press, C. Whittingham, Tooks Court, Chancery Lane|||Bell and Daldy",1858.,,,,monographic,,English,text,print|||unmediated|||volume,"297 pages, 4 unnumbered leaves of plates : illustrations ; 18 cm",Fiction|||Juvenile fiction|||Juvenile works|||Short stories|||text,,Romance fiction|||Animals|||Dreams|||Superstition|||Courtship|||Children's stories,,,juvenile,,,,,,
7678442,Legends for Lionel: in pen and pencil,,,,"Crane, Walter, 1845-1915 (ill)|||Cassell & Company (pbl)",London|||Paris|||New York|||Melbourne,Cassell & Company|||Cassell & Company,1887,,,,monographic,,English,text,print|||unmediated|||volume,"[2], 40, [2], 8 pages : color illustrations ; 26 cm",Fantasy literature-1887|||Fiction|||Juvenile fiction|||Juvenile works|||Prize books (Provenance)-1887|||Publishers' catalogues-1887|||text,,Children|||Conduct of life|||Winter|||Christmas stories|||Dreams|||Dogs|||Magic|||Christmas,,"France, Paris|||United States, New York, New York|||Australia, Melbourne|||England, London",juvenile,,,,15002200,,
5796108,Legends of Florence: collected from the people,,,,,London,D. Nutt,1896,,,"2d ed., rev. and enl.",monographic,,Italian|||English,text,print,"xiv, 280 p. ; 20 cm.",,,"Folk literature, Italian",,Florence|||Italy,,,,,,,
5796112,Legends of Florence: second series,,,,,London,D. Nutt,1896,,,,monographic,,English,text,print,"vii, 278 p. ; 20 cm.",,,"Folk literature, Italian",,Florence|||Italy,,,,,,,
7893401,Legends of the flowers,,,,,New York,D. Appleton,1852,,,,monographic,,English,text,print,"178 p. : front., plates. ; 17 cm",Fiction|||Juvenile fiction|||Juvenile works,,Imagination|||Fairies|||Flowers|||Gardens|||Seasons,,,juvenile,,,,,,
1283573,Legends of the red children: a supplementary reader for fourth and fifth grade pupils,,,,,Chicago|||New York,Werner School Book Company,[c1897],,,,monographic,,English,text,print,128 p. : ill. ; 19 cm.,Folklore|||Juvenile literature,,Indians of North America|||Folklore,,,juvenile,,,,44031643,,
8961431,Legends of the Rhine,Sammlung von Rhein-Sagen. English,,,"Bernard, A. Hermann (author)|||Arnold, Fr. (translator)",Mayence,J. Halenza,[186-?],,,4th ed.,monographic,,German|||English,text,print|||unmediated|||volume,"vi, 320 pages : illustrations ; 17 cm",text,,"Folk literature, German|||Legends",,Rhine River Valley,,,,,,,
7912169,Leila at home: a continuation of Leila in England,,,,"Tytler, Ann Fraser (author)|||Orr, John William, 1815-1887 (engraver)|||C.S. Francis & Co (publisher)|||Crosby, Nichols, and Company (publisher)",New York: :,"C.S. Francis & Co. ;|||C.S. Francis & Co|||Crosby, Nichols, and Company",1856.,,,,monographic,,English,text,print|||unmediated|||volume,283 pages : illustrations ; 18 cm.,Juvenile fiction|||text,,Children's stories|||Governesses|||Gardening|||Spiders|||Brothers and sisters|||Scots|||Cats|||Blind children,,,juvenile,,,,,,
7912257,"Leila, or, The island",,,,,Philadelphia,Porter & Coates,[185-?],,,,monographic,,English,text,print|||unmediated|||volume,"232 pages, [3] leaves of plates : illustrations ; 18 cm",text,,,,,juvenile,,,,,,
8088273,Lena Rivers,,,,,New York,A.L. Burt,[1856?],,,,monographic,,English,text,print|||unmediated|||volume,436 pages 20 cm,text,,,,,,,,,,,
1080244,Lessons for children,,,,"Pike, S. (illus)|||Anderson, Alexander, 1775-1870 (illus)",Philadelphia,"Published by Benjamin Warner, no. 147, Market street","1818, (",,,,monographic,,English,text,microfiche,102 p. ill. 15 cm.,,,Readers,,,,,,,21002668,,
1086889,"Lessons on shells: as given in a Pestalozzian school, at Cheam, Surrey",,,,"Folsom, Charles J. (publisher)|||Lewis, George W. (lithographer)|||Ulizio, B. George (donor)",New-York,"Charles J. Folsom, no. 40 Fulton, corner of Pearl-Street|||Folsom, Charles J.",1842,,,Third American edition.,monographic,,English,text,print,"x, [13], 10-218 p., 10 leaves of plates : ill. ; 16 cm.",Juvenile literature|||Juvenile works,,Shells|||Mollusks|||Women as authors,,,juvenile,,,,2011670365,,
7712569,Letters to a young lady: on a variety of useful and interesting subjects,,,,,New-York,G. Long,1829,,,"9th American ed., corr.",monographic,,English,text,print,"288 p., [1] leaf of plates : ill. ; 14 cm",,,Young women,,,,,,,,,
7112030,Letters to little children,,,,"Flagg, John Dalton, 1823- (prt)|||American Tract Society (pbl)",New York,American Tract Society|||American Tract Society,[185-?],,,,monographic,,English,text,print,"108 p., [1] leaves of plates : ill. ; 16 cm.",Juvenile fiction|||novel,,Christian life|||Nature stories|||Voyages and travels|||Parent and child,,"United States, New York, New York",juvenile,,,,,,
1033304,"Lewis Carroll picture book: a selection from the unpublished writings and drawings of Lewis Carroll pseud.⁾ together with reprints from scarce and unacknowledged work, The",,,,"Collingwood, Stuart Dodgson, 1870- (ed)",London,T. F. Unwin,1899,,,,monographic,,English,text,print,"xv, 375, 1⁾ p. : ill., front., port., facsim. ; 21 cm.",,,,,,,,,,02011011,,
636953,"librarians of Harvard College 1667-1877, The",,,,,"Cambridge, Mass",Library of Harvard University,1897,,,,monographic,,English,text,print,47 p. 26 cm.,,,History|||Librarians|||Library rules and regulations|||Harvard University.,,United States|||Library,,,,,02020626,,
637535,Libraries and founders of libraries,,,,,London,Trübner and co.,1864,,,,monographic,,English,text,print,"xix, 503, [1] p. 2 fold. tab. 22 cm.",,,Libraries|||History|||Private libraries|||Book collectors|||Manuscripts|||Archives,,Great Britain,,,,,02025234,,http://www.archive.org/details/librariesfounder00edwa
444942,"library companion: or the young man's guide, and the old man's comfort, in the choice of a library, The",,,,,London,"Printed for Harding, Triphook, and Lepard",1824,,,,monographic,,English,text,print,"3 p. l., [i-lii], [1]-912 p., 1 l. ; 20.7 cm.",,,Best books|||Book collecting,,,,,,,,,
637335,"Library list: Being a list of public libraries in the United States and in Canada of over 1000 volumes, with classification by size and name of librarian, The",,,,,New York,Office of the Library journal,1887,,,,monographic,,English,text,print,"2 p. l., 64 l. 26 cm.",,,Libraries|||Directories,,United States|||Canada,,,,,07025709,,
6136802,"lieutenant at eighteen, A",,,,,Boston,Lee and Shepard,[1895],,,,monographic,,English,text,print,"483 p. front., plates. 19 cm.",Fiction,,History,Civil war,United States,juvenile,,,,,,
7702507,"Life and adventures of Dandy Jack, the celebrated equestrian performer",,Dandy Jack,,"Filmer, John (engraver)|||Andrew, John, 1815-1870 (engraver)|||J.E. Tilton and Company (publisher)",Boston,J.E. Tilton and Co.|||J.E. Tilton and Company,c1859,,,,monographic,,English,text,print,120 p. : ill. ; 17 cm,Juvenile fiction|||Juvenile literature-1859,,Monkeys,,Massachusetts,juvenile,,,,2005577158,,
7547154,Life and adventures of Robinson Crusoe,,,,"Cruikshank, George, 1792-1878 (ill)|||Branston, Allen Robert, 1778-1827 (egr)|||Rusher, John Golby, 1784-1877 (prt)",Banbury,Printed by J.G. Rusher,[ca. 1840?],,,,monographic,,English,text,print,16 p. : ill. (wood engravings) ; 10 x 7 cm.,Juvenile literature|||Specimens,,"Castaways|||Adventure and adventurers|||Shipwreck survival|||Chapbooks, English|||Chapbooks",,,juvenile,,,,29005454,,
7698132,"life and adventures of Robinson Crusoe, The",Robinson Crusoe,,,,"London (Broadway, Ludgate Hill)|||New York (416 Broome Street)",George Routledge and Sons,[ca. 1873],,,,monographic,,English,text,print,"xx, 497, [3] p. : ill., port. ; 23 cm.",Juvenile fiction,,Castaways|||Shipwreck survival|||Shipwrecks|||Islands,,,juvenile,,,,,,
7698161,"life and adventures of Robinson Crusoe, of York, mariner. ; Six coloured engravings on steel, The",Robinson Crusoe,,,J.B. Lippincott & Co (publisher),Philadelphia,J.B. Lippincott & Co.|||J.B. Lippincott & Co,[1870?],,,Complete edition.,monographic,,English,text,print,"viii, 560 p., [6] leaves of plates : col. ill. ; 18 cm",Blocked bindings (Binding)|||Color printing (Printing)-Plates|||Intaglio prints|||Juvenile fiction|||Juvenile literature-1870|||Publishers' cloth bindings (Binding)-1870,,Children's stories|||Voyages and travels|||Shipwrecks|||Blacks|||Young men,,"United States, Pennsylvania, Philadelphia",juvenile,,,,,,
7434054,"life and death of Jenny Wren, The",,History of Jenny Wren|||Jenny Wren,,"Fortey, W. S. (William Samuel) (prt)",London,"Printed by W.S. Fortey, 2 & 3, Monmouth Court, Bloomsbury, W.C.",[ca. 1860],1860,,,monographic,,English,text,print,[8] p. : ill. (some col.) ; 18 x 11 cm.,Chapbooks-England-London-19th century|||Specimens,,Chapbooks,,,juvenile,,,,,,
1037208,"life and letters of Lewis Carroll (Rev. C.L. Dodgson), The",,,,,London,T. F. Unwin,1898,,,,monographic,,English,text,print,"xx, 448 p. : ill. ; 21 cm.",,,"Carroll, Lewis 1832-1898",,,,,,,,,
1918294,"life and voyages of Christopher Columbus, The",,,,,New York,N. and J. White,1834,,,,monographic,,English,text,print,"iv, 218 p. : ill. ; 16 cm.",,,"Discovery and exploration|||Spanish|||Columbus, Christopher",,America,,,,,,,
9034804,Life in the wilds: a tale of the South African settlement,,,,J.A. & U.P. James (Firm) (publisher),Cincinnati,J.A. & U.P. James|||J.A. & U.P. James (Firm),1853,,,,monographic,,English,text,print|||unmediated|||volume,177 pages ; 16 cm,Fiction|||text,,Frontier and pioneer life|||Manners and customs|||Social life and customs,,South Africa,,,,,,,
1039552,Life of George Washington: written for children,,,,,Boston,"Crosby, Nichols",1859,,,,monographic,,English,text,print,"viii⁾, 258 p. : ill., front. ; 18 cm.",,,"Washington, George 1732-1799",,,juvenile,,,,17010098,,
7547165,"life of Jack Sprat, The",,Jack Sprat,,"Rusher, John Golby, 1784-1877 (prt)",Banbury [Oxfordshire],Printed by J.G. Rusher,[ca. 1840?],,,,monographic,,English,text,print,16 p. : ill. (wood engravings) ; 10 x 7 cm.,Chapbooks-England-Banbury (Oxfordshire)-19th century|||Juvenile fiction|||Nursery rhymes|||Specimens,,Cats|||Chapbooks,,"England, Banbury",juvenile,,,,,,
4448095,"life of St. Paul, The",,,,,New York,American tract society,[1888?],,,,monographic,,English,text,print,183 p. map. 20 cm.,,,"the Apostle, Saint Paul",,,,,,,04015350,,
1023809,Light,,,,,New York,Harper & brothers,1871,,,,monographic,,English,text,print,"313 p. : front, illus, plates ; 20 cm.",,,Light|||Juvenile literature,,,juvenile,,,,05029488,,
331786,"light princess: and other fairy tales, The",,,,"Humphrey, Maud, 1868-1940 (ill)|||G.P. Putnam's Sons (pbl, elt, prt, bnd)|||Knickerbocker Press (pbl, elt, prt, bnd)",New York|||London,G.P. Putnam's Sons|||Knickerbocker Press|||G.P. Putnam's Sons|||Knickerbocker Press,c1893,,,,monographic,,English,text,print,"xiv, 305 p., [1] leaf of plates : ill. ; 22 cm.",Children's stories|||Juvenile fiction|||novel,,Fairies,,"United States, New York, New York|||England, London",juvenile,,,,04016839,,
