,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor,collection_id
546,US-PPiU-ctc198601,"Lovelace Marionette Theatre Company records, 1952-1984",,Lovelace Marionette Theatre Company,,,,eng,mixed material,,14.0 (21,Audiotapes|||Clippings (Information artifacts)|||Diaries|||Photographs|||Scripts (Documents)|||Video recordings|||Videotapes,"Lovelace Marionette Theatre Company records include the office files, correspondence, minutes, account books, etc. for the operation and organization of the career of Margo Lovelace Visser and newspaper clippings, magazine articles, etc. relating to the productions of the Lovelace Marionette Theatre Company and its general activities. Also included are press releases used by the company. The collection also contains the daily diaries and appointment books kept by Margo Lovelace Visser, as well as adaptations of classic, folk, and contemporary plays and the Lovelace Company's original works. Non-print media included are photographs, negatives, slides and artwork, as well as audio and video recordings, most of which are on obsolete formats.","Puppet theater|||Puppet theater companies|||Theater|||Marionettes|||Puppets|||Rod puppets|||Bunraku puppets|||Lovelace, Margo|||Obrazt︠s︡ov, S. V. (Sergeĭ Vladimirovich) 1901-1992|||Lovelace Marionette Theatre Company.|||Iron Clad Agreement (Theatrical company).|||Pittsburgh Children's Museum.|||Pennsylvania Council on the Arts.|||Three Rivers Arts Festival (Pittsburgh, Pa.).",,Pennsylvania|||Pittsburgh|||n-us-pa,,,,,University of Pittsburgh,collection.10
547,US-PPiU-ctc198701,"99¢ Floating Theatre Festival records, 1971-1981",,99¢ Floating Theatre Festival,,,,eng,mixed material,,5.0 (11,Clippings (Information artifacts)|||Correspondence|||Financial records|||Photographs|||Scrapbooks|||Theater programs,"The 99¢ Floating Theatre Festival Records are arranged into three series. All the materials are paper-based and include correspondence, memos, grant applications, budget reports, photographs, etc. The Season Operation Files series is divided into several subseries for each season starting with 1973/1974 through 1981/1982. There is also one oversized scrapbook that contains newspaper clippings, small posters, programs, etc.","Theater|||Performing arts|||Performance art|||Puppet theater|||Puppet theater companies|||Mime|||Experimental theater|||Carroll, Pat 1927-|||Chew, Martha|||Chong, Ping|||Feit, Ken 1940-1981|||Fratti, Mario 1927-|||Grotowski, Jerzy 1933-1999|||Ludlam, Charles|||Mayer, Jerry|||99¢ Floating Theatre Festival.|||University of Pittsburgh. Department of Theatre Arts.|||Bread and Puppet Theater.|||Illusion Theater Company.|||Organic Theatre Company.|||Performance Group.|||Red Clay Ramblers.|||Ridiculous Theatrical Company.|||San Francisco Mime Troupe.|||Theatre Rhinoceros (San Francisco, Calif.).|||Three Rivers Shakespeare Festival (Pittsburgh, Pa.).",,Pennsylvania|||Pittsburgh|||n-us-pa,,,,,University of Pittsburgh,collection.10
548,US-PPiU-ctc198902,"Papers of Harvey J. Burgess, 1903-1934","Burgess, Harvey J., 1886-1960",,,,,eng,mixed material,,4 (7,,"Materials in the Burgess Collection are chiefly drawn from Harvey J. Burgess's years as a vaudeville juggler, 1903-1913. This entails juggling paraphenalia such as tin plates, pins, and Burgess's makeup box, with some makeup still intact. Also included is a sampling of H.J.B.'s business contracts, correspondence with various vaudeville booking agents and theatrical suppliers, programs (many from little-known area theatres), letterheads and other promotional materials, and two scrapbooks, one containing many signed photos of vaudeville performers. Burgess's post-vaudeville years are represented by several photos, and a file of lengthy correspondence that H.J.B. maintained with U.S. Congressman Clyde Kelly concerning local postal issues.","Jugglers|||Vaudeville|||Burgess, Harvey J 1886-1960|||Kelly, Claude",,Pennsylvania|||Wilkinsburg|||Pittsburgh|||Pittsburgh Region|||n-us-pa,,,,,University of Pittsburgh,collection.10
549,US-PPiU-ctc199001,"Iron Clad Agreement records, 1975-1985",,Iron Clad Agreement (Theatrical company),,,,eng,mixed material,,18.5 (27,Audio tapes|||Audiocassettes|||Correspondence|||Drama|||Photographs|||Scripts (Documents)|||Slides (Photographs)|||Video recordings|||Videocassettes|||Videotapes,"The Iron Clad Agreement records are arranged into seven series. The first is a group of operational files that are arranged alphabetically. Series II is a complete set of play scripts for all the productions that the Iron Clad Agreement performed. All of these play scripts are cross-referenced in the Curtis Play script and Acting Edition collection binder. These first two series make up the bulk of the collection. The remaining series are each relatively small in comparison. Series III-VII are photographs, slides, audio recordings, video recordings, and oversized/ephemera, respectively.","Theater|||Performing arts|||Industrial revolution|||Inventors|||Edison, Thomas A. (Thomas Alva) 1847-1931|||Swoyer, Julia|||Hutton, Wilson|||Iron Clad Agreement (Theatrical company).|||Lincoln Center for the Performing Arts.|||Royal Society of Arts (Great Britain).|||Edinburgh International Festival.|||Creativity with Bill Moyers|||Mr. Edison and his amazing invention factories (Motion picture)",,Pennsylvania|||Pittsburgh|||United States|||n-us-pa,,,,,University of Pittsburgh,collection.10
550,US-PPiU-ctc199101,"Records of City Theatre Company, 1973-1994",,"City Theatre Company (Pittsburgh, Pa.)|||City Players (Pittsburgh, Pa.)|||University of Pittsburgh|||Three Rivers Shakespeare Festival (Pittsburgh, Pa.)",,,,eng,mixed material,,10.5 25,Performing arts-Correspondence|||Performing arts-Files|||Performing arts-Memorandums|||Performing arts-Minutes|||Performing arts-Negatives|||Performing arts-Photographs|||Performing arts-Programs|||Performing arts-Records-Pennsylvania-Pittsburgh|||Performing arts-Reports|||Performing arts-Scripts,"The City Theatre Company Records are organized into 6 separate series: I. Operational Files, 1975-1988; II. Playscripts; III. Programs; IV. Photographs; V. Oversize Materials; VI. Additional Operational Files, 1991-1994.","Theater|||Performing arts|||College theater|||College and school drama, American|||Intellectual life|||City Theatre Company (Pittsburgh, Pa.)|||City Players (Pittsburgh, Pa.)",,"Pennsylvania|||Pittsburgh|||Pittsburgh (Pa.)|||South Side (Pittsburgh, Pa.)|||North Side (Pittsburgh, Pa.)|||n-us-pa",,,,,University of Pittsburgh,collection.10
551,US-PPiU-ctc199202,"Records of the ""Steel/City"" production, 1974-1977",,"University of Pittsburgh, Department of Theatre Arts.|||Favorini, Attilio, 1943-|||Elvgren, Gillette.",,,,eng,mixed material,,3 6,Drama,"This collection consists of materials directly related to the production of the play, including grant applications, budget reports and scripts, as well as material generated during the process of research for the play. This includes photos, information on Pittsburgh and it's steel industry history, oral interviews, etc. These materials are grouped by topic. Also included are recordings of the post-play discussion sessions and town meetings.","Steel industry and trade|||History|||Performing arts|||Favorini, Attilio 1943-|||Elvgren, Gillette|||University of Pittsburgh. Department of Theatre Arts.|||Steel/City : a docudrama in three acts",,Pennsylvania|||Pittsburgh region|||Pittsburgh|||Pittsburgh (Pa.)|||n-us-pa,,,,,University of Pittsburgh,collection.5|||collection.10
552,US-PPiU-ctc199203,"Papers of the Four Evans, 1908-1989",,Four Evans (Theatrical group),,,,eng,mixed material,,1,Songs and music,"This collection contains clippings, papers, programs, scrapbooks and photos relating to the dance career of the Pittsburgh-based Evans family. There are memorabilia relating to the Evans' variety act and dance revue, ""The Four Evans- Two Generations of Dance,"" which headlined USO tours and professional circuits from 1942-1960; press and marquee photographs and production stills; theatrical programs; press materials, including clippings from Pittsburgh, National, and International newspapers; in addition to correspondence regarding their military and public service. One notable item is a Certificate of Commendation from the Commonwealth of Pennsylvania for the Evans family's contribution to USO efforts, as well as various programs and souvenirs of their travels. Many of the items in this collection have hand-written notations by Maryetta Evans.","Entertainers|||Vaudeville|||World War, 1939-1945|||Theater and the war|||Evans, Evan E 1889-1962|||Evans, Helen 1894-1974|||Evans, Maryetta|||Evans, Lester 1919-1989|||Four Evans (Theatrical group)|||United Service Organizations (U.S.)",,Pennsylvania|||Pittsburgh|||n-us---|||n-us-pa,,,,,University of Pittsburgh,collection.10
553,US-PPiU-ctc199204,"Papers of Burton White, 1983-1994","White, Burton.","Pittsburgh Playhouse|||Pittsburgh Savoyards|||University of Pittsburgh|||Opera Theatre of  Pittsburgh|||Three Rivers Shakespeare Festival (Pittsburgh, Pa.)",,,,eng,mixed material,,4.5 9,Performing arts-Personal papers-Pennsylvania-Pittsburgh|||Theater-Books|||Theater-Notes|||Theater-Personal papers-Pennsylvania-Pittsburgh,"These papers reflect the early professional career of Burton White and consist of production books and notes mostly from productions in the Pittsburgh, Pa. area.|||These papers reflect the early professional career of Burton White and consist of production books and notes mostly from productions in the Pittsburgh area. This collection is divided into two series: I. Career; II. Productions. All production books are cross referenced in the Curtis Collection's Acting Edition and Script Inventory.","Stage managers|||Theater|||Performing arts|||Stage management|||Production and direction|||White, Burton",,Pennsylvania|||Pittsburgh|||n-us-pa,,,,,University of Pittsburgh,collection.10
554,US-PPiU-ctc199401,"Collection of Joseph Riggs relating to Kaspar Monahan, 1927-1988","Riggs, Joseph H.",,,,,eng,mixed material,,8 (21,Audiocassettes|||Audiotapes|||Microfiche,"The collection contains copies of over 10,000 columns written by Monahan for the Rocky Mountain News, Denver Post, and Pittsburgh Press between 1929 and 1968. Columns that appeared in the Pittsburgh Press between March 1954 and January 1968 are also available on microfiche. The Riggs Materials include correspondence, press releases, and notes pertaining to Dr. Riggs's efforts to collect the columns, index them, and make them publicly available. The Oral History series includes audio reels and cassette tapes of the interviews, individual transcripts, and a manuscript compiling the various interviews into one narrative.","Interviews|||Theater|||Reviews|||Performing arts|||Actors|||Actresses|||Motion pictures|||Dramatic criticism|||Monahan, Kaspar|||Riggs, Joseph H|||Slippery Rock State College.|||Newspaper employees|||Theater critics|||Pittsburgh Press|||Rocky Mountain News|||Denver Post",,Pennsylvania|||Pittsburgh|||United States|||Colorado|||Denver|||n-us-pa,,,,,University of Pittsburgh,collection.10
555,US-PPiU-ctc199402,"Pittsburgh International Lesbian and Gay Film Festival records, 1980-1994",,Pittsburgh International Lesbian and Gay Film Festival.,,,,eng,mixed material,,1.5 (3,Clippings (Information artifacts)|||Grant proposals|||Grants|||Performing arts-Programs (Documents)|||Programs (Documents),"The Pittsburgh International Lesbian and Gay Film Festival (PILGFS) collection is composed of bill receipts, programming information, public and private grant applications, and information on other gay and lesbian film festivals in the United States between 1988 and 1994. The first series comprises budgeting plans, Festival bylaws, billing invoices and receipts, programming information, public and private grant applications, as well as correspondence between Richard Cummings and festival personnel. Included in this series are detailed reports on the Festival's application and receipt of funding and grants from the Chicago Resource Center, the Lambda Foundation, and the Pennsylvania Council on the Arts. Media coverage on the Festival is included from several local Pittsburgh publications. Finally, the Film Festival's grant application and lawsuit with the National Alliance for Media Arts and Culture in 1993 are present. The second series includes programs and press coverage on other gay and lesbian film festivals collected by the PILGFS. These materials often make mention of the Film Festival in Pittsburgh, as well as served as tools for planning in the early years of the PILGFS.",Film festivals|||Gay and lesbian film festivals|||Gay culture|||Gays|||Social life and customs|||Gays in motion pictures|||Homosexuality in motion pictures|||Lesbians|||Lesbians in motion pictures|||Popular culture|||Gay & Lesbian Community Center of Pittsburgh (Pa.)|||Pittsburgh International Lesbian and Gay Film Festival.,,Pennsylvania|||Pittsburgh|||United States|||n-us-pa,,,,,University of Pittsburgh,collection.10
