id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
,You Can't Take it with You,,,,Irving Stapsy (creator),Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing a scene from You Can’t Take it With You, which was directed by Buell Whitehill. Shown from left to right are: Alice Lewis, Mollie Ortinberg, Allen Gould, and Anne Tumpane. Whitehill was the director of the Pitt Players’ theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial May 6th and 7th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Hart, Moss, 1904-1961. You can’t take it with you.|||Kaufman, George S. (George Simon), 1889-1961. You can’t take it with you.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,You Can't Take it with You,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"Peggy Megee headshot in You Can't Take it With You, which was directed by Buell Whitehill The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial May 6th and 7th during the 1939-1940 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Megee, Peggy.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Hart, Moss, 1904-1961. You can’t take it with you.|||Kaufman, George S. (George Simon), 1889-1961. You can’t take it with you.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,My Heart's in the Highlands,,,,,Oakland,,,,,,,,,still image,3.5x5 Gelatin Silver Print,,photograph,"Christine Allen (as Esther), Paul DeMerit (as Mr. Kosak), and Leo Harter (as Ben Alexander) are rehearsing a scene from My Heart’s in the Highlands, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial November 6th and 8th during the 1940-1941 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Allen, Christine.|||DeMerit, Paul.|||Harter, Leo.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Saroyan, William, 1908-1981. My heart’s in the Highlands.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,My Heart's in the Highlands,,,,,Oakland,,,,,,,,,still image,4x6.5 Gelatin Silver Print,,photograph,"The entire cast of the Pitt Players’ production of My Heart’s in the Highlands, directed by Buell Whitehall, assembled on stage. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial November 6th and 8th during the 1940-1941 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Saroyan, William, 1908-1981. My heart’s in the Highlands.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,My Heart's in the Highlands,,,,,Oakland,,,,,,,,,still image,3.5x5 Gelatin Silver Print,,photograph,"Paul DeMerit (as Mr. Kosak) and Harold Shapiro (as Johnny) rehearsing a scene from My Heart’s in the Highlands, directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial November 6th and 8th during the 1940-1941 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||DeMerit, Paul.|||Shapiro, Harold|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Saroyan, William, 1908-1981. My heart’s in the Highlands.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,High Tor,,,,,Oakland,,,,,,,,,still image,3.5x5 Gelatin Silver Print,,photograph,"Hulda Tully (as Lise) and James Dunn (as Van van Dorn) are rehearsing a scene from act three of High Tor, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial December 11th and 13th during the 1940-1941 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Tully, Hulda.|||Dunn, James.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Anderson, Maxwell, 1888-1959. High Tor.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,High Tor,,,,,Oakland,,,,,,,,,still image,3.5x5 Gelatin Silver Print,,photograph,"Louis Rowland (as Judith) and Hulda Tully (as Lise) appeared together in the Pitt Players’ High Tor, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 19th and 21st during the 1940-1941 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Tully, Hulda.|||Rowland, Louis.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Anderson, Maxwell, 1888-1959. High Tor.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,High Tor,,,,,Oakland,,,,,,,,,still image,3.5x5 Gelatin Silver Print,,photograph,"Group photograph of the crew of the Pitt Players’ production of High Tor, which was directed by Buell Whitehill, is assembled on stage. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial December 11th and 13th during the 1940-1941 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Anderson, Maxwell, 1888-1959. High Tor.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,High Tor,,,,,Oakland,,,,,,,,,still image,3.5x5 Gelatin Silver Print,,photograph,"James Dunn (as Van van Dorn), Bob Soles (as Budge), Paul DeMerit (as Art J. Biggs), Dan Cannon (as Judge Skimmerhorn), Louis Rowland (as Judith), Sam Rodgers (as the Indian), Jerry Lieber (as A.B. Skimmerhorn), Dave Barkan (as Dope), and Alex Endy (as Elkus) are rehearsing a scene from High Tor, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial December 11th and 13th during the 1940-1941 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Tully, Hulda.|||Dunn, James|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Anderson, Maxwell, 1888-1959. High Tor.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Golden Boy,,,,,Oakland,,,,,,,,,still image,5x7 Gelatin Silver Print,,photograph,"Jeanine Stephenson (as Lorna Moon) and Lawrence Morris (as Joe Bonaparte) rehearse a scene from Golden Boy, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 19th and 21st during the 1940-1941 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Stephenson, Jeanine.|||Morris, Lawrence.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Odets, Clifford, 1906-1963. Golden boy.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Golden Boy,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"James Dunn (as Tokio), Lawrence Morris (as Joe Bonaparte), and August Trovaioli (as Eddie Fuseli) rehearse the second scene from the third act of Golden Boy, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 19th and 21st during the 1940-1941 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Dunn, James.|||Morris, Lawrence.|||Trovaioli, August.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Odets, Clifford, 1906-1963. Golden boy.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,The Yellow Jacket,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"The entire cast of the Pitt Players’ production of The Yellow Jacket, which was directed by Buell Whitehill, assembled on stage. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial October 29th and 31st during the 1941-1942 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Hazelton, George Cochrane, 1868-1921. Yellow jacket.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,The Yellow Jacket,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing a scene from the Yellow Jacket, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial October 29th and 31st during the 1941-1942 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Hazelton, George Cochrane, 1868-1921. Yellow jacket.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Flight to the West,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing a scene from Flight to the West, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial December 10th and 12th during the 1941-1942 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Flight to the west.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Flight to the West,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"Beatrice Shefler (as Frau Rosenthal) and Betty Luck (as Hope Nathan) rehearsing in the Pitt Players’ Flight to the West, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial December 10th and 12th during the 1941-1942 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Shefler, Beatrice.|||Luck, Betty.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Flight to the west.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Flight to the West,,,,,Oakland,,,,,,,,,still image,6.5x7 Gelatin Silver Print,,photograph,"Walter Gersey (as Tom Hickey), Irving Archer (as Count Vronoff), and Jeanine Stephenson (as Louise Frayne) rehearsing the Pitt Players’ production of Flight to the West, which was directed by Buell Whitehill. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial December 10th and 12th during the 1941-1942 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Whitehill, Buell B., Jr.|||Gersey, Walter.|||Archer, Irving.|||Stephenson, Jeanine.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Rice, Elmer, 1892-1967. Flight to the west.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,The Women,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,Members of the Pitt Players are shown rehearsing The Women. The play was considered the 25th anniversary production of the Pitt Players and featured an all female cast. Buell Whitehill was the director of the production. Whitehill was director of many Pitt Players theatre productions during the 1930s and 1940s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 11th through the 14th during the 1941-1942 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.,"Whitehill, Buell B., Jr.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Luce, Clare Boothe, 1903-1987. Women.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Hedda Gabler,,,,,Oakland,,,,,,,,,still image,7x9.5 Gelatin Silver Print,,photograph,Eleanor Zuzinas (as Thea Elvsted) and Martha Shissler (as Hedda Tesman) appeared together in Hedda Gabler. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial during the 1944-1945 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.,"Whitehill, Buell B., Jr.|||Zuzinas, Eleanor.|||Shissler, Martha.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Ibsen, Henrik, 1828-1906. Hedda Gabler.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,The Flies,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"The Pitt Players rehearsing a scene from The Flies, which was directed by Harvey J. Pope. The play was banned by the Roman Catholic Church; nevertheless, all performances were sold out. Pope was director of many Pitt Players theatre productions during the 1940s and 1950s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial December 9th through the 11th during the 1948-1949 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Pope, Harvey J.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Sartre, Jean-Paul, 1905-1980. Mouches. English.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Candida,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"The Pitt Players cast of Candida, directed by Harvey J. Pope, posing on the set during a rehearsal. Pope was director of many Pitt Players theatre productions during the 1940s and 1950s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 10th through the 12th during the 1948-1949 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Pope, Harvey J.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Shaw, Bernard, 1856-1950. Candida.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,Candida,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"The Pitt Players cast of Candida, directed by Harvey J. Pope, posing on the set during a rehearsal. Pope was director of many Pitt Players theatre productions during the 1940s and 1950s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial March 10th through the 12th during the 1948-1949 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Pope, Harvey J.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Shaw, Bernard, 1856-1950. Candida.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
,The Dark of the Moon,,,,,Oakland,,,,,,,,,still image,8x10 Gelatin Silver Print,,photograph,"Beti Bucci (as Dark Witch), Melvin Silver (as John), and Doris Kolasheski (as Fair Witch) rehearsing a scene from The Dark of the Moon, which was directed by Harvey J. Pope. Pope was director of many Pitt Players theatre productions during the 1940s and 1950s. The play was presented by the Pitt Players and the University of Pittsburgh at the Stephen Foster Memorial May 12th through 14th during the 1948-1949 season. The Pitt Players were a student theatre club at the University of Pittsburgh that was active from 1916 to 1960.","Pope, Harvey J.|||Bucci, Beti.|||Silver, Melvin.|||Kolasheski, Doris.|||University of Pittsburgh. Pitt Players.|||College theater|||Pennsylvania|||Pittsburgh.|||Richardson, Howard. Dark of the Moon.|||Oakland (Pittsburgh, Pa.).",,Oakland,,,,,,,
